1395491304259	0.998406	0.997984	0.996152	2932.88	612.202	2931.42	-669.087	66752	
1395491304337	0.998455	0.998083	0.996588	2925.51	615.785	2934.83	-665.797	65784.9	
1395491304422	0.998503	0.998171	0.996903	2929.49	625.446	2934.46	-661.675	63328.2	
1395491304509	0.998547	0.998251	0.997156	2928.28	631.291	2934.61	-658.205	61955.3	
1395491304558	0.998588	0.998324	0.997366	2924.48	636.562	2935.87	-654.351	60860.7	
1395491304621	0.998626	0.998389	0.997534	2927.29	643.213	2937.92	-651.426	59223.5	
1395491304701	0.998661	0.998448	0.997678	2927.92	648.061	2940.45	-649.077	57989.1	
1395491304783	0.998694	0.998502	0.997804	2927.3	653.604	2940.56	-645.853	56785.7	
1395491304864	0.998726	0.998551	0.997916	2925.6	659.157	2942.04	-641.954	55770.4	
1395491304905	0.998757	0.998599	0.998016	2923.95	664.484	2943.44	-638.194	54804.2	
1395491304969	0.998724	0.998641	0.998105	2921.09	667.834	2943.44	-638.194	53648	
1395491305049	0.998672	0.998679	0.998185	2918.23	670.927	2943.44	-638.194	52601	
1395491305137	0.998612	0.998716	0.998257	2915.54	674.664	2943.44	-638.194	51385.1	
1395491305211	0.998570	0.998750	0.998323	2913.11	677.613	2943.44	-638.194	50396	
1395491305258	0.998553	0.998783	0.998384	2911.06	681.053	2943.44	-638.194	49246.4	
1395491305321	0.998524	0.998815	0.998439	2909.62	683.308	2943.44	-638.194	48473.4	
1395491305402	0.998476	0.998844	0.998490	2908.9	684.279	2943.44	-638.194	48160.9	
1395491305483	0.998429	0.998871	0.998537	2908.61	684.644	2943.44	-638.194	47961.5	
1395491305563	0.998383	0.998896	0.998580	2908.49	684.778	2943.44	-638.194	47829.1	
1395491305609	0.998369	0.998922	0.998622	2908.37	684.905	2943.44	-638.194	47660.2	
1395491305669	0.998344	0.998945	0.998660	2908.27	685.046	2943.44	-638.194	47505.5	
1395491305749	0.998300	0.998967	0.998696	2908.16	685.211	2943.44	-638.194	47375.3	
1395491305829	0.998257	0.998987	0.998729	2908.12	685.284	2943.44	-638.194	47274.8	
1395491305912	0.998211	0.999006	0.998760	2908.15	685.25	2943.44	-638.194	47212	
1395491305957	0.998197	0.999026	0.998790	2908.17	685.248	2943.44	-638.194	47095.5	
